big_plot	peg	plot	species	regen_mode	no	max_ht	prop_cov_alive	prop_cov	new_seed	value
0	0	47.6.12	osteospermum_ciliatum	s	1	30	100	50	0	1
0	0	47.6.12	Rhus_rosmarinifolia	r	1	15	100	0.1	0	1
0	0	47.6.12	Oxalis_versicolor	r	2	10	100	0.1	0	1
0	0	47.6.12	Tetraria_microstachys	s	1	15	100	0.1	0	1
0	0	49.1.1	Rhus_glauca	r	1	90	100	20	0	1
0	0	49.1.1	Olea_exasperata	r	8	60	100	75	0	1
0	0	49.1.1	Chrysanthemoides_monolifera	s	4	60	100	5	0	1
0	0	49.1.1	Pentaschistis_airoides	s	25	25	75	20	0	1
0	0	49.1.1	Zaluzianskya_capensis	s	2	50	100	1	0	1
0	0	49.1.1	Cerastium_capense	s	10	5	0	0.1	0	1
0	0	49.1.1	Chrysocoma_coma-aurea	s	35	30	100	1	0	1
0	0	49.1.1	Senecio_repandus	s	8	15	100	1	0	1
0	0	49.1.1	Ischyrolepis_eleocharis	r	4	30	75	1	0	1
0	0	49.1.1	Crassula_glomerata	s	10	2	0	0.1	0	1
0	0	49.1.1	Helichrysum_crispum	s	1	10	100	0.1	0	1
0	0	49.1.1	Dipogon_lignosus		0			1	0	1
0	0	49.1.2	Euclea_racemosa	r	4	70	100	20	0	1
0	0	49.1.2	Metalasia_muricata	s	1	100	100	15	0	1
0	0	49.1.2	Anthospermum_aethiopicum	s	1	130	100	5	0	1
0	0	49.1.2	Scabiosa_africana	s	3	40	100	1	0	1
0	0	49.1.2	Cliffortia_obcordata	s	1	40	100	5	0	1
0	0	49.1.2	Chrysocoma_coma-aurea	s	6	35	25	5	5	1
0	0	49.1.2	Phylica_ericoides	s	1	20	100	0.1	0	1
0	0	49.1.2	Ficinia_ramossima	r	1	15	100	0.1	0	1
0	0	49.1.2	Ischyrolepis_eleocharis	r	10	30	25	15	0	1
0	0	49.1.2	Wildenowia_teres	s	1	50	100	5	0	1
0	0	49.1.2	Colopsis_sp	s	1	70	100	10	0	1
0	0	49.1.2	Helichrysum_pandurifolium	s	1	20	25	0.1	0	1
0	0	49.1.2	Zaluzianskya_capensis	s	1	10	100	0.1	0	1
0	0	49.2.3	Erica_cocinea		0			0.1	0	1
0	0	49.2.3	Acacia_cyclops		0			25	0	1
0	0	49.2.3	Chrysanthemoides_monolifera	s	3	90	75	50	2	1
0	0	49.2.3	Cliffortia_obcordata	s	3	55	100	4	2	1
0	0	49.2.3	Olea_exasperata	r	6	50	100	10	0	1
0	0	49.2.3	Ischyrolepis_eleocharis	r	25	30	50	40	0	1
0	0	49.2.3	Pentaschistis_airoides	s	3	15	75	1	0	1
0	0	49.2.3	Ficinia_ramossima	r	10	20	50	5	0	1
0	0	49.2.3	Colopsis_fruticosa	s	1	60	0	2	0	1
0	0	49.2.3	Scabiosa_africana	s	4	5	100	0.1	4	1
0	0	49.2.3	Zaluzianskya_capensis	s	1	10	100	0.1	0	1
0	0	49.2.3	Ficinia_brevifolia	s	1	20	5	0.1	0	1
0	0	49.2.3	Anthospermum_aethiopicum	s	1	130	100	2	0	1
0	0	49.2.4	Chrysanthemoides_monolifera	r	1	150	75	80	1	1
0	0	49.2.4	Tricogeini_ambigua		4	20	100	5	0	1
0	0	49.2.4	Anthospermum_aethiopicum	s	5	30	100	1	4	1
0	0	49.2.4	Scabiosa_africana	s	7	15	100	1	0	1
0	0	49.2.4	Ficinia_ramossima	r	25	20	25	10	0	1
0	0	49.2.4	Ischyrolepis_eleocharis	r	1	20	50	25	0	1
0	0	49.2.4	Ficinia_brevifolia	s	1	30	20	1	0	1
0	0	49.2.4	Helichrysum_crispum	s	1	70	100	25	0	1
0	0	49.2.4	Chrysocoma_coma-aurea	s	1	50	100	1	0	1
0	0	49.2.4	Pelargonium_capitatum	s	1	30	100	1	0	1
0	0	49.2.4	Euclea_racemosa	s	1	5	100	0.1	1	1
0	0	49.2.4	Pentaschistis_airoides	s	1	30	75	0.1	0	1
0	0	49.3.5	Anthospermum_aethiopicum		2	80	75	2	2	1
0	0	49.3.5	Euclea_racemosa	s	3	40	100	10	0	1
0	0	49.3.5	Chrysocoma_coma-aurea	r	2	15	100	0.1	2	1
0	0	49.3.5	Cliffortia_obcordata	s	1	15	100	0.1	1	1
0	0	49.3.5	Cerastium_capense	s	25	10	0	2	0	1
0	0	49.3.5	Wahlenbergia_tenella	s	5	20	100	1	5	1
0	0	49.3.5	Ficinia_ramossima	r	15	15	50	20	0	1
0	0	49.3.5	Ischyrolepis_eleocharis	r	25	25	50	60	0	1
0	0	49.3.5	Calopsis_fruticosa	s	1	50	100	3	0	1
0	0	49.3.5	Chrysanthemoides_monolifera	s	3	90	50	30	0	1
0	0	49.3.5	Chrysanthemoides_monolifera	s	6	55	100	10	0	1
0	0	49.3.5	Scabiosa_africana	s	7	16	100	2	7	1
0	0	49.3.5	Muraltia_sp		1	15	100	0.1	1	1
0	0	49.3.5	Ehrharta_villosa		3	30	100	1	0	1
0	0	49.3.5	Pentaschistis_airoides		1	15	100	0.1	0	1
0	0	49.3.6	Helichrysum_crispum		0			2	0	1
0	0	49.3.6	Chrysocoma_coma-aurea	s	2	50	100	1	0	1
0	0	49.3.6	Myrsine_africana	r	2	20	100	1	0	1
0	0	49.3.6	Cerastium_capense	s	25	10	0	5	0	1
0	0	49.3.6	Crassula_glomerata	s	25	10	0	0.1	0	1
0	0	49.3.6	Sutera_hispida	s	1	15	100	2	0	1
0	0	49.3.6	Ficinia_ramossima	r	10	20	75	5	0	1
0	0	49.3.6	Ischyrolepis_eleocharis	r	10	20	75	5	0	1
0	0	49.3.6	Colopsis_fruticosa	s	3	50	100	5	0	1
0	0	49.3.6	Pentaschistis_airoides	s	10	20	50	10	0	1
0	0	49.3.6	Wildenowia_teres	s	1	60	100	1	0	1
0	0	49.3.6	Pelargonium_cucullatum	s	1	30	100	1	0	1
0	0	49.3.6	Scabiosa_africana	s	4	10	100	1	4	1
0	0	49.3.6	Osyris_compressa	s	0			1	0	1
0	0	49.3.6	Pelargonium_myrrhifolium		0			2	0	1
0	0	49.3.6	Leucadendron_coniferum		0			0.1	0	1
0	0	49.4.7	Zygophyllum_flexuosum	s	4	50	25	1	0	1
0	0	49.4.7	Pelargonium_betulinum	s	3	60	75	2	2	1
0	0	49.4.7	Anthospermum_aethiopicum	s	1	30	100	0.1	1	1
0	0	49.4.7	Chrysocoma_coma-aurea	s	1	30	100	0.1	1	1
0	0	49.4.7	Pentaschistis_airoides	s	10	30	75	10	0	1
0	0	49.4.7	Ischyrolepis_eleocharis	r	15	25	50	20	0	1
0	0	49.4.7	Ficinia_ramossima	r	6	20	50	3	0	1
0	0	49.4.7	Tetraria_brachyphylla		0			10	0	1
0	0	49.4.7	Helichrysum_pandurifolium	s	1	35	25	1	0	1
0	0	49.4.8	Tricogeini_ambigua	s	1	20	100	10	0	1
0	0	49.4.8	Zaluzianskya_capensis	s	3	45	100	1	0	1
0	0	49.4.8	Olea_exasperata	r	3	70	100	15	0	1
0	0	49.4.8	Helmunthia_membranaceae		1	80	20	20	0	1
0	0	49.4.8	Ischyrolepis_eleocharis	r	25	30	60	30	0	1
0	0	49.4.8	Pentaschistis_airoides	s	5	30	50	3	0	1
0	0	49.4.8	Chrysocoma_coma-aurea	s	3	10	100	0.1	2	1
0	0	49.4.8	Senecio_repandus	s	1	15	100	0.1	0	1
0	0	49.4.8	Ficinia_ramossima	r	6	20	75	4	0	1
0	0	49.5.9	Pelargonium_betulinum		3	60	100	5	0	1
0	0	49.5.9	Helichrysum_crispum	s	1	70	75	20	0	1
0	0	49.5.9	Chrysanthemoides_monolifera	s	1	45	100	1	0	1
0	0	49.5.9	Cassine_peragua	r	1	90	100	25	0	1
0	0	49.5.9	Chrysocoma_coma-aurea	s	1	20	100	1	0	1
0	0	49.5.9	Pentaschistis_airoides	s	5	20	50	3	0	1
0	0	49.5.9	Zygophyllum_flexuosum	s	1	10	100	0.1	0	1
0	0	49.5.9	Zaluzianskya_capensis	s	1	15	100	0.1	0	1
0	0	49.5.9	Ischyrolepis_eleocharis	r	10	20	50	15	0	1
0	0	49.5.9	Ehrharta_villosa	s	1	40	100	0.1	0	1
0	0	49.5.9	Anthospermum_aethiopicum	s	1	50	100	0.1	0	1
0	0	49.5.9	Rhus_glauca	s	0			2	0	1
0	0	49.5.10	Chrysanthemoides_monolifera	r	2	75	50	10	0	1
0	0	49.5.10	Scabiosa_africana	s	5	50	50	20	0	1
0	0	49.5.10	Ischyrolepis_eleocharis	r	15	30	50	20	0	1
0	0	49.5.10	Anthospermum_aethiopicum	s	2	50	75	10	0	1
0	0	49.5.10	Maytenus_oleoides	r	1	100	100	2	0	1
0	0	49.5.10	Ficinia_ramossima	r	6	20	75	5	0	1
0	0	49.5.10	Helichrysum_pandurifolium	s	1	30	20	0.1	0	1
0	0	49.5.10	Cliffortia_obcordata	s	3	30	100	2	0	1
0	0	49.5.10	Pelargonium_myrrhifolium	s	1	20	100	1	0	1
0	0	49.5.10	Zaluzianskya_capensis	s	2	40	50	0.1	0	1
0	0	49.5.10	Pentaschistis_airoides	s	4	15	50	1	0	1
0	0	49.5.10	Ehrharta_villosa	s	2	40	100	0.1	0	1
0	0	49.6.11	Rhus_laevigata	r	1	140	100	50	0	1
0	0	49.6.11	Salvia_africana-lutea	r	1	90	100	25	0	1
0	0	49.6.11	Euclea_racemosa	r	1	70	100	10	0	1
0	0	49.6.11	Chrysocoma_coma-aurea		0			5	0	1
0	0	49.6.11	Helichrysum_crispum	s	1	140	100	15	0	1
0	0	49.6.11	Rhus_glauca		0			5	0	1
0	0	49.6.11	Chrysanthemoides_monolifera	s	1	20	100	1	0	1
0	0	49.6.11	Ischyrolepis_eleocharis	r	5	30	50	10	0	1
0	0	49.6.11	Ficinia_ramossima	r	5	20	50	5	0	1
0	0	49.6.11	Scabiosa_africana	s	4	50	100	2	0	1
0	0	49.6.11	Dipogon_lignosus		0			1	0	1
0	0	49.6.11	Sutera_hispida	s	3	20	100	5	0	1
0	0	49.6.11	Satyrium_carneum	r	2	60	0	2	0	1
0	0	49.6.12	Anthospermum_aethiopicum	s	2	110	75	30	0	1
0	0	49.6.12	Scabiosa_africana	s	1	30	25	2	0	1
0	0	49.6.12	Ficinia_ramossima	r	5	20	50	5	0	1
0	0	49.6.12	Ischyrolepis_eleocharis	r	5	30	50	10	0	1
0	0	49.6.12	Pentaschistis_airoides	s	2	15	50	1	0	1
0	0	49.6.12	Senecio_repandus	s	5	40	100	2	0	1
0	0	49.6.12	Colopsis_fruticosa	s	1	60	100	0.1	0	1
0	0	49.6.12	Cliffortia_obcordata		0			2	0	1
0	0	49.6.12	Rhus_glauca		0			1	0	1
0	0	49.6.12	Helichrysum_pandurifolium	s	1	30	75	0.1	0	1
0	0	49.6.12	Sutera_hispida		0			0.1	0	1
0	0	49.6.12	Galium_tomentosa	s	1	10	100	0.1	0	1
0	0	49.6.12	Ehrharta_villosa	s	1	40	100	0.1	0	1
0	0	50.1.1	Helmunthia_membranaceae	s	2	50	50	2	0	1
0	0	50.1.1	Ehrharta_villosa	s	3	20	75	0.1	0	1
0	0	50.1.1	Sutera_hispida	s	5	20	100	10	0	1
0	0	50.1.1	Helichrysum_crispum	s	1	20	100	0.1	0	1
0	0	50.1.1	Senecio_hastatus	s	3	10	100	1	0	1
0	0	50.1.1	Chrysanthemoides_monolifera	s	2	10	100	0.1	0	1
0	0	50.1.1	Dipogon_lignosus		0			0.1	0	1
0	0	50.1.1	Metalasia_muricata		0			2	0	1
0	0	50.1.1	Wildenowia_teres		0			5	0	1
0	0	50.1.2	Wildenowia_teres	s	1	100	100	50	0	1
0	0	50.1.2	Passerina_paleacea	s	2	80	100	10	0	1
0	0	50.1.2	Helmunthia_membranaceae	s	2	60	100	0.1	0	1
0	0	50.1.2	Manulea_tomentosa	s	4	30	100	0.1	0	1
0	0	50.1.2	Senecio_elegans	s	1	20	100	0.1	0	1
0	0	50.1.2	Helichrysum_crispum	s	3	10	100	0.1	3	1
0	0	50.1.2	Senecio_repandus	s	1	10	100	0.1	0	1
0	0	50.1.2	Ehrharta_villosa	s	2	50	1	0.1	0	1
0	0	50.2.3	carpobrotus_edulis	s	1	10	100	20	0	1
0	0	50.2.3	Pelargonium_capitatum		0		100	2	0	1
0	0	50.2.3	Helichrysum_pandurifolium	s	2	25	50	10	0	1
0	0	50.2.3	Helichrysum_crispum	s	8	10	100	2	8	1
0	0	50.2.3	Ehrharta_villosa	s	25	50	50	20	0	1
0	0	50.2.3	Manulea_tomentosa	s	3	40	100	1	0	1
0	0	50.2.3	Dipogon_lignosus		0			0.1	0	1
0	pg	50.2.4	Rhus_glauca	r	1	140	100	75	0	1
0	pg	50.2.4	Chrysanthemoides_monolifera	s	10	15	100	2	0	1
0	pg	50.2.4	Pelargonium_capitatum	s	1	10	100	0.1	1	1
0	pg	50.2.4	Ehrharta_villosa	s			0	50	0	1
0	pg	50.2.4	Helmunthia_membranaceae	s	3	30	20	2	0	1
0	pg	50.2.4	Sutera_hispida		0			0.1	0	1
0	pg	50.2.4	Helichrysum_sp	s	1	5	100	0.1	1	1
0	0	50.3.5	Rhus_laevigata	r	1	50	100	20	0	1
0	0	50.3.5	Cullumia_squarrosa	s	1	65	75	40	0	1
0	0	50.3.5	Indigofera_brachystachya	s	2	85	75	10	0	1
0	0	50.3.5	Helmunthia_membranaceae	r	1	50	10	2	0	1
0	0	50.3.5	Otholobium_fruiticans	s	1	10	100	1	0	1
0	0	50.3.5	Senecio_hastatus	s	1	30	50	1	0	1
0	0	50.3.5	Cliffortia_obcordata		0			1	0	1
0	0	50.3.5	Metalasia_muricata		0			2	0	1
0	0	50.3.5	Ehrharta_villosa	r	3	30	10	0.1	0	1
0	0	50.3.6	Metalasia_muricata		0			75	0	1
0	0	50.3.6	Rhus_glauca		0			1	0	1
0	0	50.3.6	Dipogon_lignosus		0			1	0	1
0	0	50.3.6	Helichrysum_crispum		0			5	0	1
0	0	50.3.6	Lobostomon_montanus	s	1	90	0	60	0	1
0	0	50.3.6	Wildenowia_teres	s	2	120	100	25	0	1
0	0	50.3.6	Ehrharta_villosa	r	1	20	10	0.1	0	1
0	0	50.4.7	Astephanus_triflorus_	r	3	15	100	3	0	1
0	0	50.4.7	Ischyrolepis_eleocharis	r	25	30	50	60	0	1
0	0	50.4.7	Pentaschistis_airoides	s	8	10	100	2	0	1
0	0	50.4.7	Chrysanthemoides_monolifera	s	10	30	100	10	0	1
0	0	50.4.7	Indigofera_brachystachya	s	1	50	60	10	10	1
0	0	50.4.7	Scabiosa_africana	s	2	15	100	1	0	1
0	0	50.4.7	Sutera_hispida	s	1	30	100	10	0	1
0	pg	50.4.8	Tarchonanthus_camphoratus	r	0	160		30	0	1
0	pg	50.4.8	Ehrharta_villosa	r	8	50	20	3	0	1
0	pg	50.4.8	Crassula_glomerata	s	10	1	0	0.1	0	1
0	pg	50.4.8	Isolepis_antartica	s	2	5	0	0.1	0	1
0	pg	50.4.8	Geranium_incanum	s	4	15	100	1	0	1
0	pg	50.4.8	Senecio_repandus	s	2	15	100	1	0	1
0	pg	50.4.8	Helichrysum_crispum	s	25	50	100	3	0	1
0	pg	50.4.8	Anthospermum_aethiopicum	s	1	30	100	1	0	1
0	pg	50.4.8	Indigofera_brachystachya	s	1	50	0	5	25	1
0	pg	50.4.8	Helmunthia_membranaceae	s	2	80	25	3	1	1
0	pg	50.4.8	Pentaschistis_airoides	s	1	30	100	1	0	1
0	pg	50.4.8	Senecio_elegans	s	1	20	100	0.1	0	1
0	pg	50.4.8	Chrysocoma_coma-aurea	s	1	5	100	0.1	1	1
0	pg	50.4.8	Cerastium_capense	s	1	10	2	0.1	0	1
0	pg	50.4.8	Zaluzianskya_capensis	s	1	10	100	0.1	0	1
0	pg	50.4.8	Manulea_tomentosa	s	5	5	100	0.1	5	1
0	0	50.5.9	Wildenowia_teres	s	1	110	100	50	0	1
0	0	50.5.9	Rhus_glauca	r	1	70	100	20	0	1
0	0	50.5.9	Cullumia_squarrosa		0			5	0	1
0	0	50.5.9	Sutera_hispida	s	1	40	100	25	0	1
0	0	50.5.9	Acacia_cyclops	s	1	30	100	1	0	1
0	0	50.5.9	Cliffortia_obcordata		0			3	0	1
0	0	50.5.9	Helichrysum_pandurifolium	s	1	30	50	1	0	1
0	0	50.5.9	Ischyrolepis_eleocharis	r	10	20	25	15	0	1
0	0	50.5.9	Astephanus_triflorus_	r	1	10	100	0.1	0	1
0	0	50.5.9	Pelargonium_capitatum	s	1	10	100	0.1	1	1
0	0	50.5.9	Helichrysum_crispum	s	2	5	100	0.1	2	1
0	0	50.5.9	Senecio_hastatus	s	1	10	100	0.1	0	1
0	0	50.5.9	Rhus_laevigata		0			0.1	0	1
0	0	50.5.10	Wildenowia_teres	s	4	100	100	50	0	1
0	0	50.5.10	Metalasia_muricata	s	1	110	100	50	0	1
0	0	50.5.10	Indigofera_brachystachya	s	1	60	80	10	0	1
0	0	50.5.10	Pelargonium_capitatum	s	1	10	100	0.1	1	1
0	0	50.5.10	Crassula_glomerata	s	10	2	0	0.1	0	1
0	0	50.5.10	Senecio_hastatus	s	1	5	100	0.1	0	1
0	0	50.5.10	Pentaschistis_airoides	s	1	10	100	0.1	0	1
0	0	50.5.10	Passerina_paleacea	s	1	75	100	5	0	1
0	0	50.5.10	Helmunthia_membranaceae	s	1	40	50	0.1	0	1
0	0	50.5.10	Helichrysum_crispum	s	1	10	100	0.1	1	1
0	0	50.5.10	Zaluzianskya_capensis	s	1	25	100	0.1	0	1
0	0	50.6.11	Wildenowia_teres	s	2	100	100	50	0	1
0	0	50.6.11	carpobrotus_edulis	s	1	10	100	50	0	1
0	0	50.6.11	Selago_dregeii	s	1	40	100	0.1	0	1
0	0	50.6.11	Pentaschistis_airoides	s	1	15	100	0.1	0	1
0	0	50.6.11	Metalasia_muricata		0			10	0	1
0	0	50.6.12	Cullumia_squarrosa	s	2	90	80	75	0	1
0	0	50.6.12	Ficinia_ramossima	r	4	15	50	3	0	1
0	0	50.6.12	Sutera_hispida	s	4	30	100	10	0	1
0	0	50.6.12	Helmunthia_membranaceae				0		0	1
0	0	52.1.1	Othonna_quinquidentata	s	1	100	100	10	0	1
0	0	52.1.1	Helichrysum_indicum	s	1	5	100	1	0	1
0	0	52.1.1	Elytropappus_scaber		0			1	0	1
0	0	52.1.1	Cassine_peragua		0			30	0	1
0	0	52.1.1	Tarchonanthus_camphoratus		0			60	0	1
0	0	52.2.3	Ficinia_secunda	s	4	50	75	5	0	1
0	0	52.2.3	Pentaschistis_barbata	s	2	20	100	0.1	0	1
0	0	52.2.3	Isolepis_marginata	s	3	5	0	0.1	0	1
0	0	52.2.3	Hypochoeris_radicata	s	5	25	100	2	0	1
0	0	52.2.3	Rafnia_triflora		0			20	0	1
0	0	52.2.3	Helmunthia_membranaceae	s	1	75	75	5	0	1
0	0	52.2.3	Rafnia_triflora	s	1	15	100	0.1	1	1
0	0	52.2.3	Ficinia_oligantha	s	1	5	100	0.1	0	1
0	0	52.2.3	Helichrysum_indicum	s	1	5	100	0.1	0	1
0	pg	52.2.4	Aspalathus_chenpoda	s	1	60	100	60	0	1
0	pg	52.2.4	Pentaschistis_airoides	s	1	40	0	10	0	1
0	pg	52.2.4	Tribolium_uniolae	s	2	40	100	5	0	1
0	pg	52.2.4	Helmunthia_membranaceae	s	1	70	50	1	0	1
0	0	52.3.5	Cassine_peragua		0			40	0	1
0	0	52.3.5	Rhus_tomentosa		0			10	0	1
0	0	52.3.5	Ficinia_secunda	s	11	40	100	20	0	1
0	0	52.3.5	Pentaschistis_barbata	s	3	10	100	5	0	1
0	0	52.3.5	Hypochoeris_radicata	s	2	5	100	2	0	1
0	0	52.3.5	Pseudoselago_spuria	s	1	30	100	5	0	1
0	0	52.3.5	Metalasia_muricata	s	1	20	100	1	0	1
0	pg	52.3.6	Phylica_ericoides	s	1	60	100	10	0	1
0	pg	52.3.6	Helichrysum_dasyanthum		0			1	0	1
0	pg	52.3.6	Passerina_corymbosa		0			10	0	1
0	pg	52.3.6	Metalasia_muricata		0			5	0	1
0	pg	52.3.6	Cullumia_setosa	s	1	40	100	3	0	1
0	pg	52.3.6	Ficinia_secunda	s	5	40	100	5	0	1
0	pg	52.3.6	Pentaschistis_airoides	s	1	15	100	0.1	0	1
0	pg	52.3.6	Helmunthia_membranaceae	s	3	100	100	20	0	1
0	pg	52.3.6	Isolepis_marginata	s	15	15	0	10	0	1
0	pg	52.3.6	Wachendorfia_paniculata	r	1	10	0	1	0	1
0	0	52.4.7	Olea_exasperata	r	4	70	100	50	0	1
0	0	52.4.7	ficinia_dunensis	r	7	20	100	1	0	1
0	0	52.4.7	Ficinia_secunda	s	4	30	100	1	0	1
0	0	52.4.7	Phylica_ericoides	s	1	20	100	1	0	1
0	0	52.4.7	Adenandra_villosa	s	1	30	100	2	0	1
0	0	52.4.7	Tribolium_uniolae	s	1	40	100	2	0	1
0	pg	52.4.8	Tarchonanthus_camphoratus		0			50	0	1
0	pg	52.4.8	Salvia_chamelaeagnea	s	1	20	100	5	0	1
0	pg	52.4.8	Briza_maxima	s	2	30	0	1	0	1
0	pg	52.4.8	Wahlenbergia_capensis	s	2	30	0	2	0	1
0	pg	52.4.8	Pentaschistis_airoides	s	1	10	100	0.1	0	1
0	pg	52.5.9	Osyris_compressa		0			2	0	1
0	pg	52.5.9	Cassine_peragua	r	3	80	100	80	0	1
0	pg	52.5.9	Ficinia_secunda	s	4	35	100	10	0	1
0	pg	52.5.9	Albuca_flaccida	s	1	70	100	1	0	1
0	pg	52.5.9	Pentaschistis_airoides	s	2	20	100	0.1	0	1
0	0	52.5.10	Acacia_saligna	r	1	140	100	80	0	1
0	0	52.5.10	Pentaschistis_airoides	s	25	30	20	75	0	1
0	0	52.5.10	Othonna_quinquidentata	s	2	80	50	5	0	1
0	0	52.6.11	Olea_exasperata	r	3	50	100	25	0	1
0	0	52.6.11	Aspalathus_chenpoda	s	1	130	50	50	0	1
0	0	52.6.11	Ficinia_secunda	s	4	40	75	3	0	1
0	0	52.6.11	Ficinia_oligantha	s	2	10	100	0.1	0	1
0	0	52.6.11	Ischyrolepis_capensis		0			5	0	1
0	0	52.6.11	Pentaschistis_airoides	s	1	10	100	0.1	0	1
0	0	52.6.11	Babiana_ambigua	s	5	15	50	2	0	1
0	0	52.6.11	Tarchonanthus_camphoratus	s	1	5	100	0.1	1	1
0	0	52.6.11	Acacia_saligna		0			20	0	1
0	0	52.6.12	Othonna_quinquidentata	s	1	65	100	3	0	1
0	0	52.6.12	Tarchonanthus_camphoratus		0			25	0	1
30		30.1.1	Elegia_stipularis	s	1	70	50	2	0	1
30		30.1.1	cannamois_virgata	r	5	70	50	3	0	1
30		30.1.1	Ischyrolepis_capensis	r	1	40	75	3	0	1
30		30.1.1	Ischyrolepis_tenuissima	s	20	30	75	25	0	1
30		30.1.1	Thamnochortus_gracilus	r	2	70	50	5	0	1
30		30.1.1	Serruria_villosa	s	1	50	100	2	0	1
30		30.1.1	Thamnochortus_fruticosus	r	1	30	50	2	0	1
30		30.1.1	Elytropappus_scaber	s	2	35	100	5	0	1
30		30.1.1	Corymbium_africanum	r	1	35	100	1	0	1
30		30.1.1	Erica_similis	s	4	50	80	20	0	1
30		30.1.1	Amphithalea_ericifolia	r	1	50	100	15	0	1
30		30.1.1	Microdon_glomeratum	s	1	40	100	1	0	1
30		30.1.1	Aristea_africana	r	2	20	100	1	0	1
30		30.1.1	Ficinia_bulbosa	r	2	5	25	0.1	0	1
30		30.1.1	Euphorbia_erythrina	s	1	20	100	0.1	0	1
30		30.1.1	Selago_luxurians	s	1	40	100	0.1	0	1
30		30.1.2	Elegia_stipularis	s	2	60	25	25	0	1
30		30.1.2	Ischyrolepis_capensis	r	1	60	100	3	0	1
30		30.1.2	Erica_similis	s	3	70	100	60	0	1
30		30.1.2	Serruria_villosa	s	3	60	100	20	0	1
30		30.1.2	Passerina_corymbosa	s	2	70	100	4	0	1
30		30.1.2	Euryops_abrotanifolius	s	2	35	100	0.1	0	1
30		30.1.2	Bolusafra_bituminosa		0			1	0	1
30		30.1.2	Elytropappus_scaber	s	4	60	100	10	0	1
30		30.1.2	cannamois_virgata	r	1	60	100	1	0	1
30		30.1.2	Metalasia_muricata		0			5	0	1
30		30.1.2	Diosma_oppisitifolia	s	1	50	100	0.1	0	1
30		30.2.3	Rhus_lucida	r	1	45	100	35	0	1
30		30.2.3	Erica_subcapitata	s	1	50	100	5	0	1
30		30.2.3	Passerina_corymbosa	s	1	55	100	1	0	1
30		30.2.3	Agathosma_ciliaris	s	4	25	100	10	0	1
30		30.2.3	Liparia_parva	s	1	20	100	0.1	0	1
30		30.2.3	Selago_luxurians	s	1	25	100	1	0	1
30		30.2.3	cannamois_virgata	r	20	60	50	25	0	1
30		30.2.3	Ischyrolepis_capensis	r	2	25	75	0.1	0	1
30		30.2.3	Tribolium_uniolae	s	1	50	50	1	0	1
30		30.2.3	Ischyrolepis_tenuissima	s	5	25	50	10	0	1
30		30.2.3	Leucadendron_laureolum	s	1	15	100	0.1	1	1
30		30.2.3	Trachyandra_tabulare	r	1	40	100	0.1	0	1
30		30.2.3	Elytropappus_scaber		0			0.1	0	1
30		30.2.3	Thamnoschortus_gracilus	r	1	30	100	1	0	1
30		30.2.3	Ficinia_tenuifolia	r	1	20	100	0.1	0	1
30		30.2.4	Senecio_pinifolia	s	1	20	100	0.1	0	1
30		30.2.4	Cullumia_setosa		0			0.1	0	1
30		30.2.4	Anthospermum_aethiopicum	s	1	30	100	0.1	0	1
30		30.2.4	Erica_similis	s	1	40	100	10	0	1
30		30.2.4	Elytropappus_scaber	s	3	60	75	20	0	1
30		30.2.4	Leucadendron_laureolum	s	1	100	100	90	0	1
30		30.2.4	Liparia_parva	r	1	25	100	15	0	1
30		30.2.4	Anexeton_laevae	s	1	60	100	1	0	1
30		30.2.4	cannamois_virgata	r	4	50	50	3	0	1
30		30.2.4	Elegia_stipularis		0			1	0	1
30		30.3.5	Agathosma_ciliaris	s	3	15	100	0.1	0	1
30		30.3.5	Amphithalea_ericifolia	s	1	20	100	2	0	1
30	pg	30.3.5	Gnidia_juniperifolia	r	1	25	100	2	0	1
30	pg	30.3.5	Aspalathus_linguilobia	s	2	30	100	5	0	1
30	pg	30.3.5	cannamois_virgata	r	1	60	50	1	0	1
30	pg	30.3.5	Ischyrolepis_capensis	r	5	30	75	10	0	1
30	pg	30.3.5	Thamnochortus_gracilus	r	2	60	75	3	0	1
30	pg	30.3.5	Trachyandra_tabulare	s	1	20	100	0.1	0	1
30	pg	30.3.5	Corymbium_africanum	r	1	20	100	0.1	0	1
30	pg	30.3.5	Corymbium_glabrum	r	3	30	75	3	0	1
30	pg	30.3.5	Anexeton_laevae	s	1	10	100	0.1	0	1
30	pg	30.3.6	cannamois_virgata	r	3	60	50	1	0	1
30	pg	30.3.6	Thamnochortus_gracilus	r	1	60	50	5	0	1
30	pg	30.3.6	Erica_similis	s	1	40	100	5	0	1
30	pg	30.3.6	Erica_subcapitata	s	5	60	100	10	0	1
30	pg	30.3.6	Passerina_corymbosa	s	2	40	100	1	0	1
30	pg	30.3.6	Elytropappus_scaber	s	5	45	50	10	0	1
30	pg	30.3.6	Anexeton_laevae	s	1	50	100	2	0	1
30	pg	30.3.6	Euphorbia_erythrina	s	1	20	100	1	0	1
30	pg	30.3.6	Ficinia_tenuifolia	s	3	20	50	1	0	1
30	pg	30.3.6	Ischyrolepis_tenuissima	r	2	20	50	1	0	1
30	pg	30.3.6	Roella_amplexicaulis	s	1	70	100	1	0	1
30		30.4.7	Acacia_cyclops	s	1	110	100	5	0	1
30		30.4.7	Leucadendron_laureolum	s	1	110	100	20	0	1
